,,STATUS2_IOUT_MASK_R,RW,0x2CA,714,Prot_unique,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,IOUT_MASK
,,STATUS3_IVOUT_MASK_R,RW,0x2CB,715,Prot_unique,16,,0xFFFF,POR,flt_ctrl,
,,,,,,,,,,Bits 15:8,,IOUT_MASK
,,,,,,,,,,Bits 7:0,,VOUT_MASK
,,STATUS3_VOUT_MASK_R,RW,0x2CC,716,Prot_unique,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,VOUT_MASK
,,STATUS3_IOUT_MASK_R,RW,0x2CD,717,Prot_unique,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,IOUT_MASK
,,STATUS4_IVOUT_MASK_R,RW,0x2CE,718,Prot_unique,16,,0xFFFF,POR,flt_ctrl,
,,,,,,,,,,Bits 15:8,,IOUT_MASK
,,,,,,,,,,Bits 7:0,,VOUT_MASK
,,STATUS4_VOUT_MASK_R,RW,0x2CF,719,Prot_unique,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,VOUT_MASK
,,STATUS4_IOUT_MASK_R,RW,0x2D0,720,Prot_unique,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,IOUT_MASK
,,STATUS_CML_MASK_R,RW,0x2D1,721,Protected,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,STATUS_CML_MASK_R
,,STATUS_OTHER_MASK_R,RW,0x2D2,722,Protected,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,STATUS_OTHER_MASK_R
,,MFR_MASK_R,RW,0x2D3,723,Protected,16,,,POR,flt_ctrl,
,,,,,,,,,,Bit 15,,VOUT
,,,,,,,,,,Bit 14,,IOUT
,,,,,,,,,,Bit 13,,INPUT
,,,,,,,,,,Bit 12,,MFRSP
,,,,,,,,,,Bit 11,,PG
,,,,,,,,,,Bit 10,,FANS
,,,,,,,,,,Bit 9,,OTHER
,,,,,,,,,,Bit 8,,UNKNOWN
,,,,,,,,,,Bit 7,,BUSY
,,,,,,,,,,Bit 6,,OFF
,,,,,,,,,,Bit 5,,VOUTOV
,,,,,,,,,,Bit 4,,IOUTOC
,,,,,,,,,,Bit 3,,VINUV
,,,,,,,,,,Bit 2,,TEMP
,,,,,,,,,,Bit 1,,CML
,,,,,,,,,,Bit 0,,NOA
,,,RW,0x2D4,724,Protected,8,,,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,
,,,RW,0x2D5,725,Protected,8,,,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,
,,CLEAR_FAULTS,RW,0x2D6,726,Prot_unique,16,,,POR,flt_ctrl,
,,,,,,,,,,Bit 15,,OR_OPERATION
,,,,,,,,,,Bit 14,,AND_OPERATION
,,,,,,,,,,Bits 13:0,,CLEAR_FAULTS
,,STATUS1234,RW,0x2D7,727,Prot_unique,16,,,POR,flt_ctrl,
,,,,,,,,,,Bit 15,,VOUT
,,,,,,,,,,Bit 14,,IOUT
,,,,,,,,,,Bit 13,,INPUT
,,,,,,,,,,Bit 12,,MFRSPECIFIC
,,,,,,,,,,Bit 11,,PG_STATUS
,,,,,,,,,,Bit 10,,FANS
,,,,,,,,,,Bit 9,,OTHER
,,,,,,,,,,Bit 8,,UNKNOWN
,,,,,,,,,,Bit 7,,BUSY
,,,,,,,,,,Bit 6,,OFF
,,,,,,,,,,Bit 5,,VOUT_OV_FLT
,,,,,,,,,,Bit 4,,IOUT_OC_FLT
,,,,,,,,,,Bit 3,,VIN_UV_FLT
,,,,,,,,,,Bit 2,,TEMPERATURE
,,,,,,,,,,Bit 1,,CML
,,,,,,,,,,Bit 0,,NOA
,,STATUS1234_VOUT,RW,0x2D8,728,Prot_unique,12,,,POR,flt_ctrl,
,,,,,,,,,,Bit 11,,OR_OPERATION
,,,,,,,,,,Bit 10,,AND_OPERATION
,,,,,,,,,,Bit 9,,OV_LIVE
,,,,,,,,,,Bit 8,,UV_LIVE
,,,,,,,,,,Bit 7,,VOUT_OV_FLT
,,,,,,,,,,Bit 6,,VOUT_OV_WARN
,,,,,,,,,,Bit 5,,VOUT_UV_WARN
,,,,,,,,,,Bit 4,,VOUT_UV_FLT
,,,,,,,,,,Bit 3,,VOUT_MAX_MIN
,,,,,,,,,,Bit 2,,VOUT_TON_FLT
,,,,,,,,,,Bit 1,,VOUT_TOFF_FLT
,,,,,,,,,,Bit 0,,VOUT_TRACK_FLT
,,STATUS1234_IOUT,RW,0x2D9,729,Prot_unique,12,,,POR,flt_ctrl,
,,,,,,,,,,Bit 11,,OR_OPERATION
,,,,,,,,,,Bit 10,,AND_OPERATION
,,,,,,,,,,Bit 9,,OC_LIVE
,,,,,,,,,,Bit 8,,UC_LIVE
,,,,,,,,,,Bit 7,,IOUT_OC_FLT
,,,,,,,,,,Bit 6,,IOUT_OC_LV_FLT
,,,,,,,,,,Bit 5,,IOUT_OC_WARN
,,,,,,,,,,Bit 4,,IOUT_UC_FLT
,,,,,,,,,,Bit 3,,IOUT_SHARE_FLT
,,,,,,,,,,Bit 2,,OP_PWR_LIM_FLT
,,,,,,,,,,Bit 1,,OP_OP_FLT
,,,,,,,,,,Bit 0,,OP_OP_WARN
,,STATUS1,RW,0x2DA,730,Prot_unique,16,,,POR,flt_ctrl,
,,,,,,,,,,Bit 15,,VOUT
,,,,,,,,,,Bit 14,,IOUT
,,,,,,,,,,Bit 13,,INPUT
,,,,,,,,,,Bit 12,,MFRSPECIFIC
,,,,,,,,,,Bit 11,,PG_STATUS
,,,,,,,,,,Bit 10,,FANS
,,,,,,,,,,Bit 9,,OTHER
,,,,,,,,,,Bit 8,,UNKNOWN
,,,,,,,,,,Bit 7,,BUSY
,,,,,,,,,,Bit 6,,OFF
,,,,,,,,,,Bit 5,,VOUT_OV_FLT
,,,,,,,,,,Bit 4,,IOUT_OC_FLT
,,,,,,,,,,Bit 3,,VIN_UV_FLT
,,,,,,,,,,Bit 2,,TEMPERATURE
,,,,,,,,,,Bit 1,,CML
,,,,,,,,,,Bit 0,,NOA
,,STATUS1_VOUT,RW,0x2DB,731,Prot_unique,12,,,POR,flt_ctrl,
,,,,,,,,,,Bit 11,,OR_OPERATION
,,,,,,,,,,Bit 10,,AND_OPERATION
,,,,,,,,,,Bit 9,,OV_LIVE
,,,,,,,,,,Bit 8,,UV_LIVE
,,,,,,,,,,Bit 7,,VOUT_OV_FLT
,,,,,,,,,,Bit 6,,VOUT_OV_WARN
,,,,,,,,,,Bit 5,,VOUT_UV_WARN
,,,,,,,,,,Bit 4,,VOUT_UV_FLT
,,,,,,,,,,Bit 3,,VOUT_MAX_MIN
,,,,,,,,,,Bit 2,,VOUT_TON_FLT
,,,,,,,,,,Bit 1,,VOUT_TOFF_FLT
,,,,,,,,,,Bit 0,,VOUT_TRACK_FLT
,,STATUS1_IOUT,RW,0x2DC,732,Prot_unique,12,,,POR,flt_ctrl,
,,,,,,,,,,Bit 11,,OR_OPERATION
,,,,,,,,,,Bit 10,,AND_OPERATION
,,,,,,,,,,Bit 9,,OC_LIVE
,,,,,,,,,,Bit 8,,UC_LIVE
,,,,,,,,,,Bit 7,,IOUT_OC_FLT
,,,,,,,,,,Bit 6,,IOUT_OC_LV_FLT
,,,,,,,,,,Bit 5,,IOUT_OC_WARN
,,,,,,,,,,Bit 4,,IOUT_UC_FLT
,,,,,,,,,,Bit 3,,IOUT_SHARE_FLT
,,,,,,,,,,Bit 2,,OP_PWR_LIM_FLT
,,,,,,,,,,Bit 1,,OP_OP_FLT
,,,,,,,,,,Bit 0,,OP_OP_WARN
,,STATUS2,RW,0x2DD,733,Prot_unique,16,,,POR,flt_ctrl,
,,,,,,,,,,Bit 15,,VOUT
,,,,,,,,,,Bit 14,,IOUT
,,,,,,,,,,Bit 13,,INPUT
,,,,,,,,,,Bit 12,,MFRSPECIFIC
,,,,,,,,,,Bit 11,,PG_STATUS
,,,,,,,,,,Bit 10,,FANS
,,,,,,,,,,Bit 9,,OTHER
,,,,,,,,,,Bit 8,,UNKNOWN
,,,,,,,,,,Bit 7,,BUSY
,,,,,,,,,,Bit 6,,OFF
,,,,,,,,,,Bit 5,,VOUT_OV_FLT
,,,,,,,,,,Bit 4,,IOUT_OC_FLT
,,,,,,,,,,Bit 3,,VIN_UV_FLT
,,,,,,,,,,Bit 2,,TEMPERATURE
,,,,,,,,,,Bit 1,,CML
,,,,,,,,,,Bit 0,,NOA
,,STATUS2_VOUT,RW,0x2DE,734,Prot_unique,12,,,POR,flt_ctrl,
,,,,,,,,,,Bit 11,,OR_OPERATION
,,,,,,,,,,Bit 10,,AND_OPERATION
,,,,,,,,,,Bit 9,,OV_LIVE
,,,,,,,,,,Bit 8,,UV_LIVE
,,,,,,,,,,Bit 7,,VOUT_OV_FLT
,,,,,,,,,,Bit 6,,VOUT_OV_WARN
,,,,,,,,,,Bit 5,,VOUT_UV_WARN
,,,,,,,,,,Bit 4,,VOUT_UV_FLT
,,,,,,,,,,Bit 3,,VOUT_MAX_MIN
,,,,,,,,,,Bit 2,,VOUT_TON_FLT
,,,,,,,,,,Bit 1,,VOUT_TOFF_FLT
,,,,,,,,,,Bit 0,,VOUT_TRACK_FLT
,,STATUS2_IOUT,RW,0x2DF,735,Prot_unique,12,,,POR,flt_ctrl,
,,,,,,,,,,Bit 11,,OR_OPERATION
,,,,,,,,,,Bit 10,,AND_OPERATION
,,,,,,,,,,Bit 9,,OC_LIVE
,,,,,,,,,,Bit 8,,UC_LIVE
,,,,,,,,,,Bit 7,,IOUT_OC_FLT
,,,,,,,,,,Bit 6,,IOUT_OC_LV_FLT
,,,,,,,,,,Bit 5,,IOUT_OC_WARN
,,,,,,,,,,Bit 4,,IOUT_UC_FLT
,,,,,,,,,,Bit 3,,IOUT_SHARE_FLT
,,,,,,,,,,Bit 2,,OP_PWR_LIM_FLT
,,,,,,,,,,Bit 1,,OP_OP_FLT
,,,,,,,,,,Bit 0,,OP_OP_WARN
,,STATUS3,RW,0x2E0,736,Prot_unique,16,,,POR,flt_ctrl,
,,,,,,,,,,Bit 15,,VOUT
,,,,,,,,,,Bit 14,,IOUT
,,,,,,,,,,Bit 13,,INPUT
,,,,,,,,,,Bit 12,,MFRSPECIFIC
,,,,,,,,,,Bit 11,,PG_STATUS
,,,,,,,,,,Bit 10,,FANS
,,,,,,,,,,Bit 9,,OTHER
,,,,,,,,,,Bit 8,,UNKNOWN
,,,,,,,,,,Bit 7,,BUSY
,,,,,,,,,,Bit 6,,OFF
,,,,,,,,,,Bit 5,,VOUT_OV_FLT
,,,,,,,,,,Bit 4,,IOUT_OC_FLT
,,,,,,,,,,Bit 3,,VIN_UV_FLT
,,,,,,,,,,Bit 2,,TEMPERATURE
,,,,,,,,,,Bit 1,,CML
,,,,,,,,,,Bit 0,,NOA
,,STATUS3_VOUT,RW,0x2E1,737,Prot_unique,12,,,POR,flt_ctrl,
,,,,,,,,,,Bit 11,,OR_OPERATION
,,,,,,,,,,Bit 10,,AND_OPERATION
,,,,,,,,,,Bit 9,,OV_LIVE
,,,,,,,,,,Bit 8,,UV_LIVE
,,,,,,,,,,Bit 7,,VOUT_OV_FLT
,,,,,,,,,,Bit 6,,VOUT_OV_WARN
,,,,,,,,,,Bit 5,,VOUT_UV_WARN
,,,,,,,,,,Bit 4,,VOUT_UV_FLT
,,,,,,,,,,Bit 3,,VOUT_MAX_MIN
,,,,,,,,,,Bit 2,,VOUT_TON_FLT
,,,,,,,,,,Bit 1,,VOUT_TOFF_FLT
,,,,,,,,,,Bit 0,,VOUT_TRACK_FLT
,,STATUS3_IOUT,RW,0x2E2,738,Prot_unique,12,,,POR,flt_ctrl,
,,,,,,,,,,Bit 11,,OR_OPERATION
,,,,,,,,,,Bit 10,,AND_OPERATION
,,,,,,,,,,Bit 9,,OC_LIVE
,,,,,,,,,,Bit 8,,UC_LIVE
,,,,,,,,,,Bit 7,,IOUT_OC_FLT
,,,,,,,,,,Bit 6,,IOUT_OC_LV_FLT
,,,,,,,,,,Bit 5,,IOUT_OC_WARN
,,,,,,,,,,Bit 4,,IOUT_UC_FLT
,,,,,,,,,,Bit 3,,IOUT_SHARE_FLT
,,,,,,,,,,Bit 2,,OP_PWR_LIM_FLT
,,,,,,,,,,Bit 1,,OP_OP_FLT
,,,,,,,,,,Bit 0,,OP_OP_WARN
,,STATUS4,RW,0x2E3,739,Prot_unique,16,,,POR,flt_ctrl,
,,,,,,,,,,Bit 15,,VOUT
,,,,,,,,,,Bit 14,,IOUT
,,,,,,,,,,Bit 13,,INPUT
,,,,,,,,,,Bit 12,,MFRSPECIFIC
,,,,,,,,,,Bit 11,,PG_STATUS
,,,,,,,,,,Bit 10,,FANS
,,,,,,,,,,Bit 9,,OTHER
,,,,,,,,,,Bit 8,,UNKNOWN
,,,,,,,,,,Bit 7,,BUSY
,,,,,,,,,,Bit 6,,OFF
,,,,,,,,,,Bit 5,,VOUT_OV_FLT
,,,,,,,,,,Bit 4,,IOUT_OC_FLT
,,,,,,,,,,Bit 3,,VIN_UV_FLT
,,,,,,,,,,Bit 2,,TEMPERATURE
,,,,,,,,,,Bit 1,,CML
,,,,,,,,,,Bit 0,,NOA
,,STATUS4_VOUT,RW,0x2E4,740,Prot_unique,12,,,POR,flt_ctrl,
,,,,,,,,,,Bit 11,,OR_OPERATION
,,,,,,,,,,Bit 10,,AND_OPERATION
,,,,,,,,,,Bit 9,,OV_LIVE
,,,,,,,,,,Bit 8,,UV_LIVE
,,,,,,,,,,Bit 7,,VOUT_OV_FLT
,,,,,,,,,,Bit 6,,VOUT_OV_WARN
,,,,,,,,,,Bit 5,,VOUT_UV_WARN
,,,,,,,,,,Bit 4,,VOUT_UV_FLT
,,,,,,,,,,Bit 3,,VOUT_MAX_MIN
,,,,,,,,,,Bit 2,,VOUT_TON_FLT
,,,,,,,,,,Bit 1,,VOUT_TOFF_FLT
,,,,,,,,,,Bit 0,,VOUT_TRACK_FLT
,,STATUS4_IOUT,RW,0x2E5,741,Prot_unique,12,,,POR,flt_ctrl,
,,,,,,,,,,Bit 11,,OR_OPERATION
,,,,,,,,,,Bit 10,,AND_OPERATION
,,,,,,,,,,Bit 9,,OC_LIVE
,,,,,,,,,,Bit 8,,UC_LIVE
,,,,,,,,,,Bit 7,,IOUT_OC_FLT
,,,,,,,,,,Bit 6,,IOUT_OC_LV_FLT
,,,,,,,,,,Bit 5,,IOUT_OC_WARN
,,,,,,,,,,Bit 4,,IOUT_UC_FLT
,,,,,,,,,,Bit 3,,IOUT_SHARE_FLT
,,,,,,,,,,Bit 2,,OP_PWR_LIM_FLT
,,,,,,,,,,Bit 1,,OP_OP_FLT
,,,,,,,,,,Bit 0,,OP_OP_WARN
,,STATUS_TEMP,RW,0x2E6,742,Prot_unique,11,,,POR,flt_ctrl,
,,,,,,,,,,Bit 10,,OR_OPERATION
,,,,,,,,,,Bit 9,,AND_OPERATION
,,,,,,,,,,Bit 8,,OT_LIVE
,,,,,,,,,,Bit 7,,OT_FLT
,,,,,,,,,,Bit 6,,OT_WARN
,,,,,,,,,,Bit 5,,UT_WARN
,,,,,,,,,,Bit 4,,UT_FLT
,,,,,,,,,,Bits 3:0,,RESERVED
,,STATUS_INPUT,RW,0x2E7,743,Prot_unique,14,,,POR,flt_ctrl,
,,,,,,,,,,Bit 13,,OR_OPERATION
,,,,,,,,,,Bit 12,,AND_OPERATION
,,,,,,,,,,Bit 11,,OV_LIVE
,,,,,,,,,,Bit 10,,UV_LIVE
,,,,,,,,,,Bit 9,,LOW_LIVE
,,,,,,,,,,Bit 8,,OC_LIVE
,,,,,,,,,,Bit 7,,VIN_OV_FLT
,,,,,,,,,,Bit 6,,VIN_OV_WARN
,,,,,,,,,,Bit 5,,VIN_UV_WARN
,,,,,,,,,,Bit 4,,VIN_UV_FLT
,,,,,,,,,,Bit 3,,VIN_TOO_LOW
,,,,,,,,,,Bit 2,,IIN_OC_FLT
,,,,,,,,,,Bit 1,,IIN_OC_WARN
,,,,,,,,,,Bit 0,,IP_OP_WARN
,,STATUS_CML,RW,0x2E8,744,Prot_unique,10,,,POR,flt_ctrl,
,,,,,,,,,,Bit 9,,OR_OPERATION
,,,,,,,,,,Bit 8,,AND_OPERATION
,,,,,,,,,,Bit 7,,BAD_CMD
,,,,,,,,,,Bit 6,,BAD_DATA
,,,,,,,,,,Bit 5,,PEC_FAIL
,,,,,,,,,,Bit 4,,MEM_FLT
,,,,,,,,,,Bit 3,,PROC_FLT
,,,,,,,,,,Bit 2,,RESERVED
,,,,,,,,,,Bit 1,,COMMS_OTHER
,,,,,,,,,,Bit 0,,ML_OTHER
,,STATUS_OTHER,RW,0x2E9,745,Prot_unique,10,,,POR,flt_ctrl,
,,,,,,,,,,Bit 9,,OR_OPERATION
,,,,,,,,,,Bit 8,,AND_OPERATION
,,,,,,,,,,Bits 7:6,,RSVD
,,,,,,,,,,Bit 5,,A_FUSE_FLT
,,,,,,,,,,Bit 4,,B_FUSE_FLT
,,,,,,,,,,Bit 3,,A_OR_FLT
,,,,,,,,,,Bit 2,,B_OR_FLT
,,,,,,,,,,Bit 1,,OP_OR_FLT
,,,,,,,,,,Bit 0,,FIRST_SMB
,,STATUS_MFR_SPECIFIC,RW,0x2EA,746,Prot_unique,12,,,POR,flt_ctrl,
,,,,,,,,,,Bit 11,,OR_OPERATION
,,,,,,,,,,Bit 10,,AND_OPERATION
,,,,,,,,,,Bit 9,,OT_LIVE
,,,,,,,,,,Bit 8,,CP_LIVE
,,,,,,,,,,Bits 7:2,,RESERVED
,,,,,,,,,,Bit 1,,OT_FLT
,,,,,,,,,,Bit 0,,CP_RDYb
,,STATUS_CHARGE_PUMP,RW,0x2EB,747,Prot_unique,10,,,POR,flt_ctrl,
,,,,,,,,,,Bit 9,,OR_OPERATION
,,,,,,,,,,Bit 8,,AND_OPERATION
,,,,,,,,,,Bits 7:4,,SPARE
,,,,,,,,,,Bit 3,,ANA_VXUV
,,,,,,,,,,Bit 2,,ADC_VXUV
,,,,,,,,,,Bit 1,,ANA_VXOV
,,,,,,,,,,Bit 0,,ADC_VXOV
,,STATUS1_MFR_VOUT,RW,0x2EC,748,Prot_unique,10,,,POR,flt_ctrl,
,,,,,,,,,,Bit 9,,OR_OPERATION
,,,,,,,,,,Bit 8,,AND_OPERATION
,,,,,,,,,,Bits 7:3,,SPARE
,,,,,,,,,,Bit 2,,CALIBRATION
,,,,,,,,,,Bit 1,,CAL_MAX
,,,,,,,,,,Bit 0,,ADC_PG_OK
,,STATUS2_MFR_VOUT,RW,0x2ED,749,Prot_unique,10,,,POR,flt_ctrl,
,,,,,,,,,,Bit 9,,OR_OPERATION
,,,,,,,,,,Bit 8,,AND_OPERATION
,,,,,,,,,,Bits 7:3,,SPARE
,,,,,,,,,,Bit 2,,CALIBRATION
,,,,,,,,,,Bit 1,,CAL_MAX
,,,,,,,,,,Bit 0,,ADC_PG_OK
,,STATUS3_MFR_VOUT,RW,0x2EE,750,Prot_unique,10,,,POR,flt_ctrl,
,,,,,,,,,,Bit 9,,OR_OPERATION
,,,,,,,,,,Bit 8,,AND_OPERATION
,,,,,,,,,,Bits 7:3,,SPARE
,,,,,,,,,,Bit 2,,CALIBRATION
,,,,,,,,,,Bit 1,,CAL_MAX
,,,,,,,,,,Bit 0,,ADC_PG_OK
,,STATUS4_MFR_VOUT,RW,0x2EF,751,Prot_unique,10,,,POR,flt_ctrl,
,,,,,,,,,,Bit 9,,OR_OPERATION
,,,,,,,,,,Bit 8,,AND_OPERATION
,,,,,,,,,,Bits 7:3,,SPARE
,,,,,,,,,,Bit 2,,CALIBRATION
,,,,,,,,,,Bit 1,,CAL_MAX
,,,,,,,,,,Bit 0,,ADC_PG_OK
,,TM_ALERT,RW,0x2F0,752,Protected,2,,,POR,flt_ctrl,
,,,,,,,,,,Bit 1,,TM_ALERT_SEL
,,,,,,,,,,Bit 0,,TM_ALERT_DAT
,,ADC_CHAN_ID,RW,0x300,768,Prot_unique,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:6,,RT_CH
,,,,,,,,,,Bit 5,,TRIM_ADC_GN
,,,,,,,,,,Bit 4,,TRIM_ADC_OS
,,,,,,,,,,Bits 3:0,,CH_ID
,,ADC_CHAN_RSLT,RW,0x301,769,Prot_unique,16,,,POR,adc_ctrl,
,,,,,,,,,,Bits 15:0,,ADC_RSLT
,,ADC_CTRL1,RW,0x302,770,Prot_unique,2,,0x1,POR,adc_ctrl,
,,,,,,,,,,Bit 1,,ADC_DONE
,,,,,,,,,,Bit 0,,ADC_START
,,,RW,0x303,771,Protected,16,,,POR,adc_ctrl,
,,,,,,,,,,Bit 15,adc_ctrl,
,,,,,,,,,,Bit 14,adc_ctrl,
,,,,,,,,,,Bit 13,adc_ctrl,
,,,,,,,,,,Bit 12,adc_ctrl,
,,,,,,,,,,Bit 11,adc_ctrl,
,,,,,,,,,,Bit 10,adc_ctrl,
,,,,,,,,,,Bit 9,adc_ctrl,
,,,,,,,,,,Bit 8,adc_ctrl,
,,,,,,,,,,Bit 7,adc_ctrl,
,,,,,,,,,,Bit 6,adc_ctrl,
,,,,,,,,,,Bit 5,adc_ctrl,
,,,,,,,,,,Bit 4,adc_ctrl,
,,,,,,,,,,Bit 3,adc_ctrl,
,,,,,,,,,,Bit 2,adc_ctrl,
,,,,,,,,,,Bit 1,adc_ctrl,
,,,,,,,,,,Bit 0,adc_ctrl,
,,,RW,0x304,772,Protected,16,,,POR,adc_ctrl,
,,,,,,,,,,Bit 15,adc_ctrl,
,,,,,,,,,,Bit 14,adc_ctrl,
,,,,,,,,,,Bit 13,adc_ctrl,
,,,,,,,,,,Bit 12,adc_ctrl,
,,,,,,,,,,Bit 11,adc_ctrl,
,,,,,,,,,,Bit 10,adc_ctrl,
,,,,,,,,,,Bit 9,adc_ctrl,
,,,,,,,,,,Bit 8,adc_ctrl,
,,,,,,,,,,Bit 7,adc_ctrl,
,,,,,,,,,,Bit 6,adc_ctrl,
,,,,,,,,,,Bit 5,adc_ctrl,
,,,,,,,,,,Bit 4,adc_ctrl,
,,,,,,,,,,Bit 3,adc_ctrl,
,,,,,,,,,,Bit 2,adc_ctrl,
,,,,,,,,,,Bit 1,adc_ctrl,
,,,,,,,,,,Bit 0,adc_ctrl,
,,,RW,0x305,773,Protected,16,,,POR,adc_ctrl,
,,,,,,,,,,Bit 15,,
,,,,,,,,,,Bit 14,,
,,,,,,,,,,Bit 13,,
,,,,,,,,,,Bit 12,,
,,,,,,,,,,Bit 11,,
,,,,,,,,,,Bit 10,,
,,,,,,,,,,Bit 9,,
,,,,,,,,,,Bit 8,,
,,,,,,,,,,Bit 7,,
,,,,,,,,,,Bit 6,,
,,,,,,,,,,Bit 5,,
,,,,,,,,,,Bit 4,,
,,,,,,,,,,Bit 3,,
,,,,,,,,,,Bit 2,,
,,,,,,,,,,Bit 1,,
,,,,,,,,,,Bit 0,,
,,ADC_CH_SEL00_R,RW,0x306,774,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL01
,,,,,,,,,,Bits 3:0,,CH_SEL00
,,ADC_CH_SEL01_R,RW,0x307,775,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL03
,,,,,,,,,,Bits 3:0,,CH_SEL02
,,ADC_CH_SEL02_R,RW,0x308,776,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL05
,,,,,,,,,,Bits 3:0,,CH_SEL04
,,ADC_CH_SEL03_R,RW,0x309,777,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL07
,,,,,,,,,,Bits 3:0,,CH_SEL06
,,ADC_CH_SEL04_R,RW,0x30A,778,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL09
,,,,,,,,,,Bits 3:0,,CH_SEL08
,,ADC_CH_SEL05_R,RW,0x30B,779,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL11
,,,,,,,,,,Bits 3:0,,CH_SEL10
,,ADC_CH_SEL06_R,RW,0x30C,780,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL13
,,,,,,,,,,Bits 3:0,,CH_SEL12
,,ADC_CH_SEL07_R,RW,0x30D,781,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL15
,,,,,,,,,,Bits 3:0,,CH_SEL14
,,ADC_CH_SEL08_R,RW,0x30E,782,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL17
,,,,,,,,,,Bits 3:0,,CH_SEL16
,,ADC_CH_SEL09_R,RW,0x30F,783,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL19
,,,,,,,,,,Bits 3:0,,CH_SEL18
,,ADC_CH_SEL10_R,RW,0x310,784,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL21
,,,,,,,,,,Bits 3:0,,CH_SEL20
,,ADC_CH_SEL11_R,RW,0x311,785,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL23
,,,,,,,,,,Bits 3:0,,CH_SEL22
,,ADC_CH_SEL12_R,RW,0x312,786,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL25
,,,,,,,,,,Bits 3:0,,CH_SEL24
,,ADC_CH_SEL13_R,RW,0x313,787,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL27
,,,,,,,,,,Bits 3:0,,CH_SEL26
,,ADC_CH_SEL14_R,RW,0x314,788,Protected,8,,,POR,adc_ctrl,
,,,,,,,,,,Bits 7:4,,CH_SEL29
,,,,,,,,,,Bits 3:0,,CH_SEL28
,,ADC_CH_SEL15_R,RW,0x315,789,Protected,9,,,POR,adc_ctrl,
,,,,,,,,,,Bits 8:4,,CH_LOOP_LIM
,,,,,,,,,,Bits 3:0,,CH_SEL30
,,CONFIGADC1_R,RW,0x316,790,Protected,14,,,POR,adc_ctrl,
,,,,,,,,,,Bits 13:10,,DISCARD
,,,,,,,,,,Bit 9,,BIT_FLIP
,,,,,,,,,,Bit 8,,CLK_RISE
,,,,,,,,,,Bit 7,,ADC_USE_SINC3
,,,,,,,,,,Bits 6:5,,ADC_DECR_OPTIONS
,,,,,,,,,,Bits 4:0,,CLK_ADC_OPTIONS
,,CONFIGADC2_R,RW,0x317,791,Protected,16,,,POR,adc_ctrl,
,,,,,,,,,,Bits 15:0,,TRIM_ADC_OS
,,CONFIGADC3_R,RW,0x318,792,Protected,16,,,POR,adc_ctrl,
,,,,,,,,,,Bits 15:0,,TRIM_ADC_GN
,,CONFIGADC4_R,RW,0x319,793,Protected,2,,,POR,adc_ctrl,
,,,,,,,,,,Bits 15:2,,
,,,,,,,,,,Bits 1:0,,CHOPCFG
,,,RW,0x31A,794,Protected,16,,,POR,adc_ctrl,
,,,,,,,,,,Bit 15,,
,,,,,,,,,,Bit 14,,
,,,,,,,,,,Bit 13,,
,,,,,,,,,,Bit 12,,
,,,,,,,,,,Bit 11,,
,,,,,,,,,,Bit 10,,
,,,,,,,,,,Bit 9,,
,,,,,,,,,,Bit 8,,
,,,,,,,,,,Bit 7,,
,,,,,,,,,,Bit 6,,
,,,,,,,,,,Bit 5,,
,,,,,,,,,,Bit 4,,
,,,,,,,,,,Bit 3,,
,,,,,,,,,,Bit 2,,
,,,,,,,,,,Bit 1,,
,,,,,,,,,,Bit 0,,
,,,RW,0x31B,795,Protected,16,,,POR,adc_ctrl,
,,,,,,,,,,Bits 15:0,,
